"305"	"Pdpr"	"L5 eNeuron"	"OPC"	1.75049716509056
"306"	"Zkscan4"	"L5 eNeuron"	"OPC"	1.58166122437249
"307"	"Nob1"	"L5 eNeuron"	"OPC"	1.48274945550278
"308"	"Coq10a"	"L5 eNeuron"	"OPC"	1.44777103593003
"309"	"Fam84a"	"L5 eNeuron"	"OPC"	1.43444838258915
"310"	"N4bp3"	"L5 eNeuron"	"OPC"	1.41564201809623
"311"	"Gpr158"	"L5 eNeuron"	"OPC"	1.40537642556292
"312"	"Heatr5a"	"L5 eNeuron"	"OPC"	1.39185366519832
"313"	"Cnnm4"	"L5 eNeuron"	"OPC"	1.37510861217301
"314"	"Mos"	"L5 eNeuron"	"OPC"	1.36272453724953
"315"	"Papln"	"L5 eNeuron"	"OPC"	1.3246344279715
"316"	"Stk4"	"L5 eNeuron"	"OPC"	1.2781325166044
"317"	"Qpctl"	"L5 eNeuron"	"OPC"	1.26458566840218
"318"	"Marveld1"	"L5 eNeuron"	"OPC"	1.24924349515215
"319"	"Lcor"	"L5 eNeuron"	"OPC"	1.23557869712012
"320"	"Zkscan2"	"L5 eNeuron"	"OPC"	1.23133517718422
"321"	"Cbl"	"L5 eNeuron"	"OPC"	1.23067923470683
"322"	"Eya3"	"L5 eNeuron"	"OPC"	1.20593817390453
"323"	"Slain2"	"L5 eNeuron"	"OPC"	1.17867143712374
"324"	"Nfkbil1"	"L5 eNeuron"	"OPC"	1.16857079933359
"325"	"Picalm"	"L5 eNeuron"	"OPC"	1.12138784931332
"326"	"Elavl4"	"L5 eNeuron"	"OPC"	1.06350356251015
"327"	"Dpp7"	"L5 eNeuron"	"OPC"	1.04379417806253
"328"	"Stxbp2"	"astrocytes"	"L5 eNeuron"	2.90271608875375
"329"	"Nefm"	"astrocytes"	"L5 eNeuron"	2.80195005602111
"330"	"Pigo"	"astrocytes"	"L5 eNeuron"	2.72093244274438
"331"	"Slc34a3"	"astrocytes"	"L5 eNeuron"	2.71616761870569
"332"	"Notch3"	"astrocytes"	"L5 eNeuron"	2.44420276718754
"333"	"Abcb5"	"astrocytes"	"L5 eNeuron"	2.32448954834839
"334"	"Rxfp2"	"Adarb2 iNeuron"	"Lhx6 iNeuron"	2.86150589821416
"335"	"Col11a2"	"Adarb2 iNeuron"	"Lhx6 iNeuron"	2.71128273686211
"336"	"Zkscan1"	"Adarb2 iNeuron"	"Lhx6 iNeuron"	2.68523133378996
"337"	"Zfp746"	"Adarb2 iNeuron"	"Lhx6 iNeuron"	2.65417633118268
"338"	"Dnaaf1"	"Adarb2 iNeuron"	"Lhx6 iNeuron"	2.40836507817977
"339"	"Gpr75"	"Adarb2 iNeuron"	"Lhx6 iNeuron"	2.36150355285069
"340"	"Ecel1"	"Adarb2 iNeuron"	"Lhx6 iNeuron"	2.34861549375496
"341"	"Kptn"	"Adarb2 iNeuron"	"Lhx6 iNeuron"	2.33634463700011
"342"	"Bin3"	"Adarb2 iNeuron"	"Lhx6 iNeuron"	2.30828967221055
"343"	"Gpr84"	"Adarb2 iNeuron"	"Lhx6 iNeuron"	2.27580684550019
"344"	"Gatad2a"	"Adarb2 iNeuron"	"Lhx6 iNeuron"	2.24457008717305
"345"	"Zfp112"	"Adarb2 iNeuron"	"Lhx6 iNeuron"	2.23519068661594
"346"	"Kctd9"	"Adarb2 iNeuron"	"Lhx6 iNeuron"	2.15072358550564
"347"	"Megf9"	"Adarb2 iNeuron"	"Lhx6 iNeuron"	2.10013404717622
