"Gene symbol","Cluster number"
"Mtpap","11"
"Npc1","11"
"Reep5","11"
"Slc12a2","11"
"Afg3l2","11"
"Zfp516","11"
"Socs6","11"
"Banf1","11"
"Ctsw","11"
"Asrgl1","11"
"Cyp2c55","11"
"Phf6","11"
"Gdi1","11"
"Gab3","11"
"Igbp1","11"
"Pof1b","11"
"Tceal8","11"
"Amot","11"
"Zrsr2","11"
"Ncoa2","12"
"Fzd7","12"
"2810459M11Rik","12"
"Ralgds","12"
"Angptl2","12"
"Dpp4","12"
"Cry2","12"
"Trp53i11","12"
"Mkks","12"
"Ywhab","12"
"Pmepa1","12"
"Gid8","12"
"Mrpl9","12"
"Fcgr1","12"
"Phgdh","12"
"St7l","12"
"Dennd2d","12"
"Cisd2","12"
"Esrp1","12"
"Nfx1","12"
"Skint5","12"
"Inpp5b","12"
"Hp1bp3","12"
"Ski","12"
"Magi2","12"
"Chpf2","12"
"Mfsd10","12"
"Anxa3","12"
"Setd1b","12"
"Polr2j","12"
"Cav1","12"
"Mkln1","12"
"Braf","12"
"Capg","12"
"Mrps25","12"
"Grm7","12"
"Rad52","12"
"Trim28","12"
"Clptm1","12"
"Mrps12","12"
"Ano5","12"
"Itpripl2","12"
"Tubgcp3","12"
"Gas6","12"
"Fnta","12"
"Dda1","12"
"Fto","12"
"Fat3","12"
"2310030G06Rik","12"
"Stoml1","12"
"Herc1","12"
"Ubp1","12"
"Nus1","12"
"Rexo1","12"
"Ckap4","12"
"Lta4h","12"
"Otogl","12"
"Tbrg4","12"
"Chd3","12"
"Pfn1","12"
"Zfp207","12"
"Appbp2","12"
"Mbtd1","12"
"Arl4a","12"
"Pitrm1","12"
"Irf4","12"
"Nsun2","12"
"Tnpo1","12"
"Parp2","12"
"Prmt5","12"
"Dnajc3","12"
"Eif3d","12"
"Arid2","12"
"Fmnl3","12"
"Tarbp2","12"
"Zfp263","12"
"Pak2","12"
"Rgs11","12"
"Galnt14","12"
"Timm21","12"
"Mrpl11","12"
"Cfl1","12"
"Ms4a6c","12"
"Araf","12"
"Rps4x","12"
"Arhgap6","12"
"Ddx3y","12"
"Kansl3","13"
"Mrps9","13"
"Ikzf2","13"
"Ctdsp1","13"
"Inpp5d","13"
"Klhdc8a","13"
"Il1rn","13"
"Pnpla7","13"
"Spc25","13"
"Dync1i2","13"
"Rbm45","13"
"Itga4","13"
"Eif3j1","13"
"Dut","13"
"Mrps5","13"
"Slc24a3","13"
"Pygb","13"
"Ncoa6","13"
"Tomm34","13"
"Pex2","13"
"Nudt6","13"
"Supt20","13"
"S100a4","13"
"Cdc42se1","13"
"Csf1","13"
"Pde5a","13"
"Lyrm2","13"
"Ube2j1","13"
"Stoml2","13"
"Slc31a1","13"
"Prpf38a","13"
"Rnf220","13"
"Rnf19b","13"
"Stx12","13"
"Lin28a","13"
"Kcnab2","13"
"Psmc2","13"
"Gpn1","13"
"Pcdh7","13"
"Pgam5","13"
"Oas1a","13"
"Trafd1","13"
"Ppp1cc","13"
"Kdm2b","13"
"Mrps17","13"
"Rabgef1","13"
"Mdfic","13"
"Nrf1","13"
"Gimap8","13"
"Aqp1","13"
"Serbp1","13"
"Igkv4-72","13"
"Wbp1","13"
"Mcm2","13"
"Rpusd3","13"
"Tmcc1","13"
"2310001H17Rik","13"
"Klrk1","13"
"Cacng6","13"
"Sae1","13"
"Pop4","13"
"Ush1c","13"
"Stard5","13"
"Capn5","13"
"Trim3","13"
"Plk1","13"
"AI467606","13"
"Itgax","13"
"Clrn3","13"
"Adam8","13"
"Nap1l4","13"
"Colgalt1","13"
"Trmt1","13"
"Ctsh","13"
"Dhx30","13"
"Hbs1l","13"
"Zwint","13"
"Itgb2","13"
"Pdxk","13"
"Baz2a","13"
"Ccdc157","13"
"Irgm1","13"
"Drg2","13"
"Prpsap2","13"
"Ncor1","13"
"Txndc17","13"
"Emc6","13"
"Ptrh2","13"
"Ppp1r9b","13"
"Psmd3","13"
"Thra","13"
"Nt5c3b","13"
"Rundc1","13"
"Fzd2","13"
"1700012B07Rik","13"
"Id2","13"
"Fam177a","13"
"Tmed10","13"
"Dicer1","13"
"Ckb","13"
"Ighg1","13"
"Cdyl","13"
"Mylip","13"
"Arsb","13"
"Cd180","13"
"Arl15","13"
"Pdhb","13"
"Mrps16","13"
"Nudcd1","13"
"Sla","13"
"Cyhr1","13"
"H1f0","13"
"Tfcp2","13"
"Glyr1","13"
"1810013L24Rik","13"
"Ppm1f","13"
"Tmem191c","13"
"Tmem41a","13"
"Gcsam","13"
"Phf1","13"
"Fgd2","13"
"Ring1","13"
"Brd2","13"
"Dxo","13"
"H2-Q6","13"
"2310061I04Rik","13"
"Ranbp3","13"
"Esco1","13"
"Pik3c3","13"
"Ythdc2","13"
"Mbd1","13"
"Tmx3","13"
"Map4k2","13"
"Prpf19","13"
"Ms4a6b","13"
"Nmrk1","13"
"Mms19","13"
"Sfr1","13"
"Eif3a","13"
"6030498E09Rik","13"
"Sh3bgrl","13"
"Tmsb4x","13"
"Rpl37a","14"
"Nav1","14"
"Gpa33","14"
"Pbx1","14"
"Cox20","14"
"Ubac1","14"
"Surf1","14"
"Ly75","14"
"Serping1","14"
"Myef2","14"
"Plcb1","14"
"Commd7","14"
"Procr","14"
"Samhd1","14"
"Srsf6","14"
"Stau1","14"
"Alg5","14"
"Slc50a1","14"
"S100a11","14"
"Plekho1","14"
"Sec61b","14"
"Toe1","14"
"Ncapg","14"
"Sart3","14"
"Rplp0","14"
"Polr1d","14"
"Col1a2","14"
"Rab43","14"
"Wnk1","14"
"Ppp1r15a","14"
"Synm","14"
"Sytl2","14"
"Rnf141","14"
"9430038I01Rik","14"
"Vps36","14"
"Mfap3l","14"
"B3gnt3","14"
"Smad1","14"
"Nfix","14"
"Bean1","14"
"Gabarapl2","14"
"Cotl1","14"
"Arhgef12","14"
"Rpl4","14"
"Rps27l","14"
"Ip6k2","14"
"Ccdc51","14"
"Cnot10","14"
"Ccr5","14"
"Smtn","14"
"4930554G24Rik","14"
"Stk10","14"
"Aff4","14"
"Slc36a1","14"
"Tmem256","14"
"Ggt6","14"
"Ube2g1","14"
"Ankrd40","14"
"Hoxb6","14"
"Ttyh2","14"
"Mrps7","14"
"Srp68","14"
"Hgs","14"
"Ddx41","14"
"Idnk","14"
"Edil3","14"
"F2r","14"
"Elovl7","14"
"Zmiz1","14"
"Arhgap22","14"
"Ghitm","14"
"Farp1","14"
"Cpq","14"
"Rpl30","14"
"Rims2","14"
"Ly6a","14"
"Eif2b5","14"
"Cxadr","14"
"Clic6","14"
"Rab11fip3","14"
"C4b","14"
"Slc35b2","14"
"Map4k3","14"
"Paip2","14"
"Pcyox1l","14"
"Smad2","14"
"Ndufv1","14"
"Plcb3","14"
"Mark2","14"
"Atl3","14"
"Ttc9c","14"
"Exoc6","14"
"Tm9sf3","14"
"Tbc1d25","14"
"Maoa","14"
"Slc9a7","14"
"Atp11c","14"
"G6pdx","14"
"Rps6ka3","14"
