"Gene symbol","Cluster number"
"Cmas","8"
"Tmem147","8"
"Tbc1d17","8"
"Scaf1","8"
"Snrnp70","8"
"Mfge8","8"
"Iqgap1","8"
"Trim21","8"
"Zfp768","8"
"Ptpre","8"
"Fat1","8"
"Bean1","8"
"Psmd7","8"
"Cep57","8"
"Endod1","8"
"Angptl6","8"
"Icam1","8"
"Dnm2","8"
"Zfp810","8"
"Thy1","8"
"Neo1","8"
"Arpp19","8"
"Mthfs","8"
"Stag1","8"
"Amotl2","8"
"Ryk","8"
"Acpp","8"
"Ccdc12","8"
"Stt3b","8"
"Wdr48","8"
"Zdhhc3","8"
"Hint3","8"
"Lama4","8"
"Ctnna3","8"
"Bicc1","8"
"Col6a2","8"
"Elk3","8"
"Atxn7l3b","8"
"Os9","8"
"Cnpy2","8"
"Nudcd3","8"
"Upp1","8"
"Maml1","8"
"Polr2a","8"
"Tnk1","8"
"Srsf1","8"
"Mrpl45","8"
"Mllt6","8"
"Stard3","8"
"Nr1d1","8"
"Cbx4","8"
"Nfkbia","8"
"Kcnh5","8"
"Ppp2r5e","8"
"Plek2","8"
"Dip2c","8"
"Acot13","8"
"Tubb2a","8"
"Prpf4b","8"
"Smim13","8"
"Mcur1","8"
"Golm1","8"
"Hapln1","8"
"Ndufs4","8"
"Chdh","8"
"Pbrm1","8"
"Osgep","8"
"Pspc1","8"
"Adamdec1","8"
"Rcbtb2","8"
"Lrch1","8"
"Prlr","8"
"Sub1","8"
"Grina","8"
"Sh3bp1","8"
"Acvr1b","8"
"Trap1","8"
"Glyr1","8"
"Ubn1","8"
"Mapk1","8"
"Alg3","8"
"2510009E07Rik","8"
"Naa50","8"
"Hmgn1","8"
"Sh3bgr","8"
"Mpc1","8"
"Prss32","8"
"Ndufv3","8"
"H2-K1","8"
"Tap2","8"
"C4b","8"
"Slc30a6","8"
"Mcfd2","8"
"Cdk2ap2","8"
"Sf3b2","8"
"Drap1","8"
"Gpr137","8"
"Tmem109","8"
"Tnks2","8"
"Dynlt3","8"
"Maoa","8"
"Pgrmc1","8"
"Slc6a8","8"
"Atp6ap1","8"
"mt-Co2","8"
"mt-Atp6","8"
"mt-Nd3","8"
"mt-Nd4","8"
"Mrpl15","9"
"Uxs1","9"
"Col5a2","9"
"Mpp4","9"
"Fn1","9"
"Sgpp2","9"
"Arl4c","9"
"Cntnap5a","9"
"Ccdc93","9"
"Actr3","9"
"Yod1","9"
"Plekha6","9"
"Dcaf8","9"
"Psen2","9"
"Cd34","9"
"Commd3","9"
"Wdr5","9"
"BC005624","9"
"Swi5","9"
"Ly75","9"
"Cat","9"
"Nop10","9"
"Trpm7","9"
"Fbln7","9"
"Adam33","9"
"H13","9"
"Bcl2l1","9"
"Edem2","9"
"Slpi","9"
"Cebpb","9"
"Impa1","9"
"Sec62","9"
"Mgst2","9"
"Rfxap","9"
"Nbea","9"
"Tm4sf1","9"
"Fstl5","9"
"Arfip1","9"
"Rab25","9"
"S100a16","9"
"Ctss","9"
"Golph3l","9"
"Notch2","9"
"Sike1","9"
"Wdr77","9"
"Slc44a3","9"
"Papss1","9"
"Dkk2","9"
"Slc44a5","9"
"Penk","9"
"Trp53inp1","9"
"Bach2","9"
"Gne","9"
"Coro2a","9"
"Bspry","9"
"Kdm4c","9"
"Cc2d1b","9"
"Akr1a1","9"
"Ptp4a2","9"
"Snrnp40","9"
"Pum1","9"
"Sfn","9"
"Gale","9"
"Rpl11","9"
"Id3","9"
"C1qb","9"
"Agtrap","9"
"Chd5","9"
"A430005L14Rik","9"
"Isg15","9"
"Zfp804b","9"
"Armc10","9"
"Dnajc2","9"
"Fosl2","9"
"Tnip2","9"
"Clnk","9"
"Limch1","9"
"Usp46","9"
"Srd5a3","9"
"Hnrnpd","9"
"Ube3b","9"
"Triap1","9"
"Rplp0","9"
"Aldh2","9"
"Hspb1","9"
"Tsc22d4","9"
"Polr1d","9"
"Uspl1","9"
"Stard13","9"
"Col1a2","9"
"Cul1","9"
"Hibadh","9"
"Kbtbd2","9"
"Thnsl2","9"
"Ctnna2","9"
"Pole4","9"
"Tia1","9"
"Frmd4b","9"
"Ncapd2","9"
"2310001H17Rik","9"
"Emp1","9"
"U2af2","9"
"Ccdc9","9"
"Trappc6a","9"
"Igsf23","9"
"Fcgbp","9"
"Capns1","9"
"Sbsn","9"
"Pdcd2l","9"
"Nr1h2","9"
"Prmt1","9"
"Ush1c","9"
"Tm2d3","9"
"Rnf141","9"
"Tmc5","9"
"Sec23ip","9"
"Cdhr5","9"
"Ap2a2","9"
"Snapc2","9"
"Tubgcp3","9"
"Dlgap2","9"
"Unc5d","9"
"Mak16","9"
"Asah1","9"
"Fam149a","9"
"Slc18a1","9"
"Lsm4","9"
"Babam1","9"
"Prkaca","9"
"Samd1","9"
"Fbxw9","9"
"Nip7","9"
"D030068K23Rik","9"
"Kars","9"
"Plcg2","9"
"Ntpcr","9"
"Cwf19l2","9"
"Mrpl4","9"
"Smarca4","9"
"Rps25","9"
"Tspan3","9"
"Imp3","9"
"Ppcdc","9"
"Gnai2","9"
"Golga4","9"
"Akap12","9"
"Cited2","9"
"Rps12","9"
"Pdss2","9"
"Ccar1","9"
"Specc1l","9"
"Misp","9"
"Nudt4","9"
"Tmbim4","9"
"Usp15","9"
"Tcn2","9"
"Ddc","9"
"Ugp2","9"
"Irgm1","9"
"G3bp1","9"
"Chd3","9"
"Tmem256","9"
"Acadvl","9"
"Cpd","9"
"Unc119","9"
"Cdk12","9"
"Psmd3","9"
"Eif1","9"
"Lsm12","9"
"Tlk2","9"
"Psmc5","9"
"Cd79b","9"
"Alyref","9"
"Rab15","9"
"Rbm25","9"
"Mark3","9"
"Ckb","9"
"Cep170b","9"
"Igha","9"
"Akr1e1","9"
"Fbp2","9"
"Smim15","9"
"Spcs1","9"
"Sh3bp5","9"
"Pnp","9"
"Ptk2b","9"
"4930438E09Rik","9"
"Zfp622","9"
"Rpl30","9"
"Grhl2","9"
"Oxr1","9"
"Col14a1","9"
"Ly6c2","9"
"Scrib","9"
"Slc39a4","9"
"Naga","9"
"Serhl","9"
"Arhgap8","9"
"Cpne8","9"
"Tmem117","9"
"Nckap5l","9"
"Cela1","9"
"Eif4b","9"
"Spryd3","9"
"Scarf2","9"
"Igf2bp2","9"
"Ostn","9"
"Fam162a","9"
"St3gal6","9"
"Mrps6","9"
"Bace2","9"
"Hcfc1r1","9"
"Mrpl28","9"
"Vars","9"
"Ptchd4","9"
"Mrps18a","9"
"Zbtb14","9"
"Crim1","9"
"Psmg2","9"
"Txnl4a","9"
"Coro1b","9"
"Otub1","9"
"Slc22a27","9"
"Aldh18a1","9"
"Pi4k2a","9"
"Atrnl1","9"
"Prdx3","9"
"Aifm1","9"
"Zfp185","9"
"Tab3","9"
"Cstf2","9"
"Nox1","9"
"Apex2","9"
