"cell_ID"	"x_coord"	"y_coord"
"s2668"	"21416"	"9414"
"s2669"	"21716"	"9414"
"s2670"	"20216"	"9714"
"s2671"	"20516"	"9714"
"s2672"	"20816"	"9714"
"s2673"	"21116"	"9714"
"s2674"	"21416"	"9714"
"s2675"	"21716"	"9714"
"s2676"	"20216"	"8244"
"s2677"	"20516"	"8244"
"s2678"	"20816"	"8244"
"s2679"	"21116"	"8244"
"s2680"	"21416"	"8244"
"s2681"	"21716"	"8244"
"s2682"	"20216"	"8544"
"s2683"	"20516"	"8544"
"s2684"	"20816"	"8544"
"s2685"	"21116"	"8544"
"s2686"	"21416"	"8544"
"s2687"	"21716"	"8544"
"s2688"	"20216"	"8844"
"s2689"	"20516"	"8844"
"s2690"	"20816"	"8844"
"s2691"	"21116"	"8844"
"s2692"	"21416"	"8844"
"s2693"	"21716"	"8844"
"s2694"	"20216"	"9144"
"s2695"	"20516"	"9144"
"s2696"	"20816"	"9144"
"s2697"	"21116"	"9144"
"s2698"	"21416"	"9144"
"s2699"	"21716"	"9144"
"s2700"	"20216"	"9444"
"s2701"	"20516"	"9444"
"s2702"	"20816"	"9444"
"s2703"	"21116"	"9444"
"s2704"	"21416"	"9444"
"s2705"	"21716"	"9444"
"s2706"	"20216"	"9744"
"s2707"	"20516"	"9744"
"s2708"	"20816"	"9744"
"s2709"	"21116"	"9744"
"s2710"	"21416"	"9744"
"s2711"	"21716"	"9744"
"s2712"	"20216"	"8274"
"s2713"	"20516"	"8274"
"s2714"	"20816"	"8274"
"s2715"	"21116"	"8274"
"s2716"	"21416"	"8274"
"s2717"	"21716"	"8274"
"s2718"	"20216"	"8574"
"s2719"	"20516"	"8574"
"s2720"	"20816"	"8574"
"s2721"	"21116"	"8574"
"s2722"	"21416"	"8574"
"s2723"	"21716"	"8574"
"s2724"	"20216"	"8874"
"s2725"	"20516"	"8874"
"s2726"	"20816"	"8874"
"s2727"	"21116"	"8874"
"s2728"	"21416"	"8874"
"s2729"	"21716"	"8874"
"s2730"	"20216"	"9174"
"s2731"	"20516"	"9174"
"s2732"	"20816"	"9174"
"s2733"	"21116"	"9174"
"s2734"	"21416"	"9174"
"s2735"	"21716"	"9174"
"s2736"	"20216"	"9474"
"s2737"	"20516"	"9474"
"s2738"	"20816"	"9474"
"s2739"	"21116"	"9474"
"s2740"	"21416"	"9474"
"s2741"	"21716"	"9474"
"s2742"	"20216"	"9774"
"s2743"	"20516"	"9774"
"s2744"	"20816"	"9774"
"s2745"	"21116"	"9774"
"s2746"	"21416"	"9774"
"s2747"	"21716"	"9774"
"s2748"	"20246"	"8004"
"s2749"	"20546"	"8004"
"s2750"	"20846"	"8004"
"s2751"	"21146"	"8004"
"s2752"	"21446"	"8004"
"s2753"	"21746"	"8004"
"s2754"	"20246"	"8304"
"s2755"	"20546"	"8304"
"s2756"	"20846"	"8304"
"s2757"	"21146"	"8304"
"s2758"	"21446"	"8304"
"s2759"	"21746"	"8304"
"s2760"	"20246"	"8604"
"s2761"	"20546"	"8604"
"s2762"	"20846"	"8604"
"s2763"	"21146"	"8604"
"s2764"	"21446"	"8604"
"s2765"	"21746"	"8604"
"s2766"	"20246"	"8904"
"s2767"	"20546"	"8904"
"s2768"	"20846"	"8904"
"s2769"	"21146"	"8904"
"s2770"	"21446"	"8904"
"s2771"	"21746"	"8904"
"s2772"	"20246"	"9204"
"s2773"	"20546"	"9204"
"s2774"	"20846"	"9204"
"s2775"	"21146"	"9204"
"s2776"	"21446"	"9204"
"s2777"	"21746"	"9204"
"s2778"	"20246"	"9504"
"s2779"	"20546"	"9504"
"s2780"	"20846"	"9504"
"s2781"	"21146"	"9504"
"s2782"	"21446"	"9504"
"s2783"	"21746"	"9504"
"s2784"	"20246"	"9804"
"s2785"	"20546"	"9804"
"s2786"	"20846"	"9804"
"s2787"	"21146"	"9804"
"s2788"	"21446"	"9804"
"s2789"	"21746"	"9804"
"s2790"	"20246"	"8034"
"s2791"	"20546"	"8034"
"s2792"	"20846"	"8034"
"s2793"	"21146"	"8034"
"s2794"	"21446"	"8034"
"s2795"	"21746"	"8034"
"s2796"	"20246"	"8334"
"s2797"	"20546"	"8334"
"s2798"	"20846"	"8334"
"s2799"	"21146"	"8334"
"s2800"	"21446"	"8334"
"s2801"	"21746"	"8334"
"s2802"	"20246"	"8634"
"s2803"	"20546"	"8634"
"s2804"	"20846"	"8634"
"s2805"	"21146"	"8634"
"s2806"	"21446"	"8634"
"s2807"	"21746"	"8634"
"s2808"	"20246"	"8934"
"s2809"	"20546"	"8934"
"s2810"	"20846"	"8934"
"s2811"	"21146"	"8934"
"s2812"	"21446"	"8934"
"s2813"	"21746"	"8934"
"s2814"	"20246"	"9234"
"s2815"	"20546"	"9234"
"s2816"	"20846"	"9234"
"s2817"	"21146"	"9234"
"s2818"	"21446"	"9234"
"s2819"	"21746"	"9234"
"s2820"	"20246"	"9534"
"s2821"	"20546"	"9534"
"s2822"	"20846"	"9534"
"s2823"	"21146"	"9534"
"s2824"	"21446"	"9534"
"s2825"	"21746"	"9534"
"s2826"	"20246"	"9834"
"s2827"	"20546"	"9834"
"s2828"	"20846"	"9834"
"s2829"	"21146"	"9834"
"s2830"	"21446"	"9834"
"s2831"	"21746"	"9834"
"s2832"	"20246"	"8064"
"s2833"	"20546"	"8064"
"s2834"	"20846"	"8064"
"s2835"	"21146"	"8064"
"s2836"	"21446"	"8064"
"s2837"	"21746"	"8064"
"s2838"	"20246"	"8364"
"s2839"	"20546"	"8364"
"s2840"	"20846"	"8364"
"s2841"	"21146"	"8364"
"s2842"	"21446"	"8364"
"s2843"	"21746"	"8364"
"s2844"	"20246"	"8664"
"s2845"	"20546"	"8664"
"s2846"	"20846"	"8664"
"s2847"	"21146"	"8664"
"s2848"	"21446"	"8664"
"s2849"	"21746"	"8664"
"s2850"	"20246"	"8964"
"s2851"	"20546"	"8964"
"s2852"	"20846"	"8964"
"s2853"	"21146"	"8964"
"s2854"	"21446"	"8964"
"s2855"	"21746"	"8964"
"s2856"	"20246"	"9264"
"s2857"	"20546"	"9264"
"s2858"	"20846"	"9264"
"s2859"	"21146"	"9264"
"s2860"	"21446"	"9264"
"s2861"	"21746"	"9264"
"s2862"	"20246"	"9564"
"s2863"	"20546"	"9564"
"s2864"	"20846"	"9564"
"s2865"	"21146"	"9564"
"s2866"	"21446"	"9564"
"s2867"	"21746"	"9564"
"s2868"	"20246"	"9864"
"s2869"	"20546"	"9864"
"s2870"	"20846"	"9864"
"s2871"	"21146"	"9864"
"s2872"	"21446"	"9864"
"s2873"	"21746"	"9864"
"s2874"	"20246"	"8094"
"s2875"	"20546"	"8094"
"s2876"	"20846"	"8094"
"s2877"	"21146"	"8094"
"s2878"	"21446"	"8094"
"s2879"	"21746"	"8094"
"s2880"	"20246"	"8394"
"s2881"	"20546"	"8394"
"s2882"	"20846"	"8394"
"s2883"	"21146"	"8394"
"s2884"	"21446"	"8394"
"s2885"	"21746"	"8394"
"s2886"	"20246"	"8694"
"s2887"	"20546"	"8694"
"s2888"	"20846"	"8694"
"s2889"	"21146"	"8694"
"s2890"	"21446"	"8694"
"s2891"	"21746"	"8694"
"s2892"	"20246"	"8994"
"s2893"	"20546"	"8994"
"s2894"	"20846"	"8994"
"s2895"	"21146"	"8994"
"s2896"	"21446"	"8994"
"s2897"	"21746"	"8994"
"s2898"	"20246"	"9294"
"s2899"	"20546"	"9294"
"s2900"	"20846"	"9294"
"s2901"	"21146"	"9294"
"s2902"	"21446"	"9294"
"s2903"	"21746"	"9294"
"s2904"	"20246"	"9594"
"s2905"	"20546"	"9594"
"s2906"	"20846"	"9594"
"s2907"	"21146"	"9594"
"s2908"	"21446"	"9594"
"s2909"	"21746"	"9594"
"s2910"	"20246"	"9894"
"s2911"	"20546"	"9894"
"s2912"	"20846"	"9894"
"s2913"	"21146"	"9894"
"s2914"	"21446"	"9894"
"s2915"	"21746"	"9894"
"s2916"	"20246"	"8124"
"s2917"	"20546"	"8124"
"s2918"	"20846"	"8124"
"s2919"	"21146"	"8124"
"s2920"	"21446"	"8124"
"s2921"	"21746"	"8124"
"s2922"	"20246"	"8424"
"s2923"	"20546"	"8424"
"s2924"	"20846"	"8424"
"s2925"	"21146"	"8424"
"s2926"	"21446"	"8424"
"s2927"	"21746"	"8424"
"s2928"	"20246"	"8724"
"s2929"	"20546"	"8724"
"s2930"	"20846"	"8724"
"s2931"	"21146"	"8724"
"s2932"	"21446"	"8724"
"s2933"	"21746"	"8724"
"s2934"	"20246"	"9024"
"s2935"	"20546"	"9024"
"s2936"	"20846"	"9024"
"s2937"	"21146"	"9024"
"s2938"	"21446"	"9024"
"s2939"	"21746"	"9024"
"s2940"	"20246"	"9324"
"s2941"	"20546"	"9324"
"s2942"	"20846"	"9324"
"s2943"	"21146"	"9324"
"s2944"	"21446"	"9324"
"s2945"	"21746"	"9324"
"s2946"	"20246"	"9624"
"s2947"	"20546"	"9624"
"s2948"	"20846"	"9624"
"s2949"	"21146"	"9624"
"s2950"	"21446"	"9624"
"s2951"	"21746"	"9624"
"s2952"	"20246"	"9924"
"s2953"	"20546"	"9924"
"s2954"	"20846"	"9924"
"s2955"	"21146"	"9924"
"s2956"	"21446"	"9924"
"s2957"	"21746"	"9924"
"s2958"	"20246"	"8154"
"s2959"	"20546"	"8154"
"s2960"	"20846"	"8154"
"s2961"	"21146"	"8154"
"s2962"	"21446"	"8154"
"s2963"	"21746"	"8154"
"s2964"	"20246"	"8454"
"s2965"	"20546"	"8454"
"s2966"	"20846"	"8454"
"s2967"	"21146"	"8454"
"s2968"	"21446"	"8454"
"s2969"	"21746"	"8454"
"s2970"	"20246"	"8754"
"s2971"	"20546"	"8754"
"s2972"	"20846"	"8754"
"s2973"	"21146"	"8754"
"s2974"	"21446"	"8754"
"s2975"	"21746"	"8754"
"s2976"	"20246"	"9054"
"s2977"	"20546"	"9054"
"s2978"	"20846"	"9054"
"s2979"	"21146"	"9054"
"s2980"	"21446"	"9054"
"s2981"	"21746"	"9054"
"s2982"	"20246"	"9354"
"s2983"	"20546"	"9354"
"s2984"	"20846"	"9354"
"s2985"	"21146"	"9354"
"s2986"	"21446"	"9354"
"s2987"	"21746"	"9354"
"s2988"	"20246"	"9654"
"s2989"	"20546"	"9654"
"s2990"	"20846"	"9654"
"s2991"	"21146"	"9654"
"s2992"	"21446"	"9654"
"s2993"	"21746"	"9654"
"s2994"	"20246"	"9954"
"s2995"	"20546"	"9954"
"s2996"	"20846"	"9954"
"s2997"	"21146"	"9954"
"s2998"	"21446"	"9954"
"s2999"	"21746"	"9954"
"s3000"	"20246"	"8184"
"s3001"	"20546"	"8184"
"s3002"	"20846"	"8184"
"s3003"	"21146"	"8184"
"s3004"	"21446"	"8184"
"s3005"	"21746"	"8184"
"s3006"	"20246"	"8484"
"s3007"	"20546"	"8484"
"s3008"	"20846"	"8484"
"s3009"	"21146"	"8484"
"s3010"	"21446"	"8484"
"s3011"	"21746"	"8484"
"s3012"	"20246"	"8784"
"s3013"	"20546"	"8784"
"s3014"	"20846"	"8784"
"s3015"	"21146"	"8784"
"s3016"	"21446"	"8784"
"s3017"	"21746"	"8784"
"s3018"	"20246"	"9084"
"s3019"	"20546"	"9084"
"s3020"	"20846"	"9084"
"s3021"	"21146"	"9084"
"s3022"	"21446"	"9084"
"s3023"	"21746"	"9084"
"s3024"	"20246"	"9384"
"s3025"	"20546"	"9384"
"s3026"	"20846"	"9384"
"s3027"	"21146"	"9384"
"s3028"	"21446"	"9384"
"s3029"	"21746"	"9384"
"s3030"	"20246"	"9684"
"s3031"	"20546"	"9684"
"s3032"	"20846"	"9684"
"s3033"	"21146"	"9684"
"s3034"	"21446"	"9684"
"s3035"	"21746"	"9684"
"s3036"	"20246"	"9984"
"s3037"	"20546"	"9984"
"s3038"	"20846"	"9984"
"s3039"	"21146"	"9984"
"s3040"	"21446"	"9984"
"s3041"	"21746"	"9984"
"s3042"	"20246"	"8214"
"s3043"	"20546"	"8214"
"s3044"	"20846"	"8214"
"s3045"	"21146"	"8214"
"s3046"	"21446"	"8214"
"s3047"	"21746"	"8214"
"s3048"	"20246"	"8514"
"s3049"	"20546"	"8514"
"s3050"	"20846"	"8514"
"s3051"	"21146"	"8514"
"s3052"	"21446"	"8514"
"s3053"	"21746"	"8514"
"s3054"	"20246"	"8814"
"s3055"	"20546"	"8814"
"s3056"	"20846"	"8814"
"s3057"	"21146"	"8814"
"s3058"	"21446"	"8814"
"s3059"	"21746"	"8814"
"s3060"	"20246"	"9114"
"s3061"	"20546"	"9114"
"s3062"	"20846"	"9114"
"s3063"	"21146"	"9114"
"s3064"	"21446"	"9114"
"s3065"	"21746"	"9114"
"s3066"	"20246"	"9414"
"s3067"	"20546"	"9414"
"s3068"	"20846"	"9414"
"s3069"	"21146"	"9414"
"s3070"	"21446"	"9414"
"s3071"	"21746"	"9414"
"s3072"	"20246"	"9714"
"s3073"	"20546"	"9714"
"s3074"	"20846"	"9714"
"s3075"	"21146"	"9714"
"s3076"	"21446"	"9714"
"s3077"	"21746"	"9714"
"s3078"	"20246"	"8244"
"s3079"	"20546"	"8244"
"s3080"	"20846"	"8244"
"s3081"	"21146"	"8244"
"s3082"	"21446"	"8244"
"s3083"	"21746"	"8244"
"s3084"	"20246"	"8544"
"s3085"	"20546"	"8544"
"s3086"	"20846"	"8544"
"s3087"	"21146"	"8544"
"s3088"	"21446"	"8544"
"s3089"	"21746"	"8544"
"s3090"	"20246"	"8844"
"s3091"	"20546"	"8844"
"s3092"	"20846"	"8844"
"s3093"	"21146"	"8844"
"s3094"	"21446"	"8844"
"s3095"	"21746"	"8844"
"s3096"	"20246"	"9144"
"s3097"	"20546"	"9144"
"s3098"	"20846"	"9144"
"s3099"	"21146"	"9144"
"s3100"	"21446"	"9144"
"s3101"	"21746"	"9144"
"s3102"	"20246"	"9444"
"s3103"	"20546"	"9444"
"s3104"	"20846"	"9444"
"s3105"	"21146"	"9444"
"s3106"	"21446"	"9444"
"s3107"	"21746"	"9444"
"s3108"	"20246"	"9744"
"s3109"	"20546"	"9744"
"s3110"	"20846"	"9744"
"s3111"	"21146"	"9744"
"s3112"	"21446"	"9744"
"s3113"	"21746"	"9744"
"s3114"	"20246"	"8274"
"s3115"	"20546"	"8274"
"s3116"	"20846"	"8274"
"s3117"	"21146"	"8274"
"s3118"	"21446"	"8274"
"s3119"	"21746"	"8274"
"s3120"	"20246"	"8574"
"s3121"	"20546"	"8574"
"s3122"	"20846"	"8574"
"s3123"	"21146"	"8574"
"s3124"	"21446"	"8574"
"s3125"	"21746"	"8574"
"s3126"	"20246"	"8874"
"s3127"	"20546"	"8874"
"s3128"	"20846"	"8874"
"s3129"	"21146"	"8874"
"s3130"	"21446"	"8874"
"s3131"	"21746"	"8874"
"s3132"	"20246"	"9174"
"s3133"	"20546"	"9174"
"s3134"	"20846"	"9174"
"s3135"	"21146"	"9174"
"s3136"	"21446"	"9174"
"s3137"	"21746"	"9174"
"s3138"	"20246"	"9474"
"s3139"	"20546"	"9474"
"s3140"	"20846"	"9474"
"s3141"	"21146"	"9474"
"s3142"	"21446"	"9474"
"s3143"	"21746"	"9474"
"s3144"	"20246"	"9774"
"s3145"	"20546"	"9774"
"s3146"	"20846"	"9774"
"s3147"	"21146"	"9774"
"s3148"	"21446"	"9774"
"s3149"	"21746"	"9774"
"s3150"	"20276"	"8004"
"s3151"	"20576"	"8004"
"s3152"	"20876"	"8004"
"s3153"	"21176"	"8004"
"s3154"	"21476"	"8004"
"s3155"	"21776"	"8004"
"s3156"	"20276"	"8304"
"s3157"	"20576"	"8304"
"s3158"	"20876"	"8304"
"s3159"	"21176"	"8304"
"s3160"	"21476"	"8304"
"s3161"	"21776"	"8304"
"s3162"	"20276"	"8604"
"s3163"	"20576"	"8604"
"s3164"	"20876"	"8604"
"s3165"	"21176"	"8604"
"s3166"	"21476"	"8604"
"s3167"	"21776"	"8604"
"s3168"	"20276"	"8904"
"s3169"	"20576"	"8904"
"s3170"	"20876"	"8904"
"s3171"	"21176"	"8904"
"s3172"	"21476"	"8904"
"s3173"	"21776"	"8904"
"s3174"	"20276"	"9204"
"s3175"	"20576"	"9204"
"s3176"	"20876"	"9204"
"s3177"	"21176"	"9204"
"s3178"	"21476"	"9204"
"s3179"	"21776"	"9204"
"s3180"	"20276"	"9504"
"s3181"	"20576"	"9504"
"s3182"	"20876"	"9504"
"s3183"	"21176"	"9504"
"s3184"	"21476"	"9504"
"s3185"	"21776"	"9504"
"s3186"	"20276"	"9804"
"s3187"	"20576"	"9804"
"s3188"	"20876"	"9804"
"s3189"	"21176"	"9804"
"s3190"	"21476"	"9804"
"s3191"	"21776"	"9804"
"s3192"	"20276"	"8034"
"s3193"	"20576"	"8034"
"s3194"	"20876"	"8034"
"s3195"	"21176"	"8034"
"s3196"	"21476"	"8034"
"s3197"	"21776"	"8034"
"s3198"	"20276"	"8334"
"s3199"	"20576"	"8334"
"s3200"	"20876"	"8334"
"s3201"	"21176"	"8334"
"s3202"	"21476"	"8334"
"s3203"	"21776"	"8334"
"s3204"	"20276"	"8634"
"s3205"	"20576"	"8634"
"s3206"	"20876"	"8634"
"s3207"	"21176"	"8634"
"s3208"	"21476"	"8634"
"s3209"	"21776"	"8634"
"s3210"	"20276"	"8934"
"s3211"	"20576"	"8934"
"s3212"	"20876"	"8934"
"s3213"	"21176"	"8934"
"s3214"	"21476"	"8934"
"s3215"	"21776"	"8934"
"s3216"	"20276"	"9234"
"s3217"	"20576"	"9234"
"s3218"	"20876"	"9234"
"s3219"	"21176"	"9234"
"s3220"	"21476"	"9234"
"s3221"	"21776"	"9234"
"s3222"	"20276"	"9534"
"s3223"	"20576"	"9534"
"s3224"	"20876"	"9534"
"s3225"	"21176"	"9534"
"s3226"	"21476"	"9534"
"s3227"	"21776"	"9534"
"s3228"	"20276"	"9834"
"s3229"	"20576"	"9834"
"s3230"	"20876"	"9834"
"s3231"	"21176"	"9834"
"s3232"	"21476"	"9834"
"s3233"	"21776"	"9834"
"s3234"	"20276"	"8064"
"s3235"	"20576"	"8064"
"s3236"	"20876"	"8064"
"s3237"	"21176"	"8064"
"s3238"	"21476"	"8064"
"s3239"	"21776"	"8064"
"s3240"	"20276"	"8364"
"s3241"	"20576"	"8364"
"s3242"	"20876"	"8364"
"s3243"	"21176"	"8364"
"s3244"	"21476"	"8364"
"s3245"	"21776"	"8364"
"s3246"	"20276"	"8664"
"s3247"	"20576"	"8664"
"s3248"	"20876"	"8664"
"s3249"	"21176"	"8664"
"s3250"	"21476"	"8664"
"s3251"	"21776"	"8664"
"s3252"	"20276"	"8964"
"s3253"	"20576"	"8964"
"s3254"	"20876"	"8964"
"s3255"	"21176"	"8964"
"s3256"	"21476"	"8964"
"s3257"	"21776"	"8964"
"s3258"	"20276"	"9264"
"s3259"	"20576"	"9264"
"s3260"	"20876"	"9264"
"s3261"	"21176"	"9264"
"s3262"	"21476"	"9264"
"s3263"	"21776"	"9264"
"s3264"	"20276"	"9564"
"s3265"	"20576"	"9564"
"s3266"	"20876"	"9564"
"s3267"	"21176"	"9564"
"s3268"	"21476"	"9564"
"s3269"	"21776"	"9564"
"s3270"	"20276"	"9864"
"s3271"	"20576"	"9864"
"s3272"	"20876"	"9864"
"s3273"	"21176"	"9864"
"s3274"	"21476"	"9864"
"s3275"	"21776"	"9864"
"s3276"	"20276"	"8094"
"s3277"	"20576"	"8094"
"s3278"	"20876"	"8094"
"s3279"	"21176"	"8094"
"s3280"	"21476"	"8094"
"s3281"	"21776"	"8094"
"s3282"	"20276"	"8394"
"s3283"	"20576"	"8394"
"s3284"	"20876"	"8394"
"s3285"	"21176"	"8394"
"s3286"	"21476"	"8394"
"s3287"	"21776"	"8394"
"s3288"	"20276"	"8694"
"s3289"	"20576"	"8694"
"s3290"	"20876"	"8694"
"s3291"	"21176"	"8694"
"s3292"	"21476"	"8694"
"s3293"	"21776"	"8694"
"s3294"	"20276"	"8994"
"s3295"	"20576"	"8994"
"s3296"	"20876"	"8994"
"s3297"	"21176"	"8994"
"s3298"	"21476"	"8994"
"s3299"	"21776"	"8994"
"s3300"	"20276"	"9294"
"s3301"	"20576"	"9294"
"s3302"	"20876"	"9294"
"s3303"	"21176"	"9294"
"s3304"	"21476"	"9294"
"s3305"	"21776"	"9294"
"s3306"	"20276"	"9594"
"s3307"	"20576"	"9594"
"s3308"	"20876"	"9594"
"s3309"	"21176"	"9594"
"s3310"	"21476"	"9594"
"s3311"	"21776"	"9594"
"s3312"	"20276"	"9894"
"s3313"	"20576"	"9894"
"s3314"	"20876"	"9894"
"s3315"	"21176"	"9894"
"s3316"	"21476"	"9894"
"s3317"	"21776"	"9894"
"s3318"	"20276"	"8124"
"s3319"	"20576"	"8124"
"s3320"	"20876"	"8124"
"s3321"	"21176"	"8124"
"s3322"	"21476"	"8124"
"s3323"	"21776"	"8124"
"s3324"	"20276"	"8424"
"s3325"	"20576"	"8424"
"s3326"	"20876"	"8424"
"s3327"	"21176"	"8424"
"s3328"	"21476"	"8424"
"s3329"	"21776"	"8424"
"s3330"	"20276"	"8724"
"s3331"	"20576"	"8724"
"s3332"	"20876"	"8724"
"s3333"	"21176"	"8724"
"s3334"	"21476"	"8724"
"s3335"	"21776"	"8724"
"s3336"	"20276"	"9024"
"s3337"	"20576"	"9024"
"s3338"	"20876"	"9024"
"s3339"	"21176"	"9024"
"s3340"	"21476"	"9024"
"s3341"	"21776"	"9024"
"s3342"	"20276"	"9324"
"s3343"	"20576"	"9324"
"s3344"	"20876"	"9324"
"s3345"	"21176"	"9324"
"s3346"	"21476"	"9324"
"s3347"	"21776"	"9324"
"s3348"	"20276"	"9624"
"s3349"	"20576"	"9624"
"s3350"	"20876"	"9624"
"s3351"	"21176"	"9624"
"s3352"	"21476"	"9624"
"s3353"	"21776"	"9624"
"s3354"	"20276"	"9924"
"s3355"	"20576"	"9924"
"s3356"	"20876"	"9924"
"s3357"	"21176"	"9924"
"s3358"	"21476"	"9924"
"s3359"	"21776"	"9924"
"s3360"	"20276"	"8154"
"s3361"	"20576"	"8154"
"s3362"	"20876"	"8154"
"s3363"	"21176"	"8154"
"s3364"	"21476"	"8154"
"s3365"	"21776"	"8154"
"s3366"	"20276"	"8454"
"s3367"	"20576"	"8454"
"s3368"	"20876"	"8454"
"s3369"	"21176"	"8454"
"s3370"	"21476"	"8454"
"s3371"	"21776"	"8454"
"s3372"	"20276"	"8754"
"s3373"	"20576"	"8754"
"s3374"	"20876"	"8754"
"s3375"	"21176"	"8754"
"s3376"	"21476"	"8754"
"s3377"	"21776"	"8754"
"s3378"	"20276"	"9054"
"s3379"	"20576"	"9054"
"s3380"	"20876"	"9054"
"s3381"	"21176"	"9054"
"s3382"	"21476"	"9054"
"s3383"	"21776"	"9054"
"s3384"	"20276"	"9354"
"s3385"	"20576"	"9354"
"s3386"	"20876"	"9354"
"s3387"	"21176"	"9354"
"s3388"	"21476"	"9354"
"s3389"	"21776"	"9354"
"s3390"	"20276"	"9654"
"s3391"	"20576"	"9654"
"s3392"	"20876"	"9654"
"s3393"	"21176"	"9654"
"s3394"	"21476"	"9654"
"s3395"	"21776"	"9654"
"s3396"	"20276"	"9954"
"s3397"	"20576"	"9954"
"s3398"	"20876"	"9954"
"s3399"	"21176"	"9954"
"s3400"	"21476"	"9954"
"s3401"	"21776"	"9954"
"s3402"	"20276"	"8184"
"s3403"	"20576"	"8184"
"s3404"	"20876"	"8184"
"s3405"	"21176"	"8184"
"s3406"	"21476"	"8184"
"s3407"	"21776"	"8184"
"s3408"	"20276"	"8484"
"s3409"	"20576"	"8484"
"s3410"	"20876"	"8484"
"s3411"	"21176"	"8484"
"s3412"	"21476"	"8484"
"s3413"	"21776"	"8484"
"s3414"	"20276"	"8784"
"s3415"	"20576"	"8784"
"s3416"	"20876"	"8784"
"s3417"	"21176"	"8784"
"s3418"	"21476"	"8784"
"s3419"	"21776"	"8784"
"s3420"	"20276"	"9084"
"s3421"	"20576"	"9084"
"s3422"	"20876"	"9084"
"s3423"	"21176"	"9084"
"s3424"	"21476"	"9084"
"s3425"	"21776"	"9084"
"s3426"	"20276"	"9384"
"s3427"	"20576"	"9384"
"s3428"	"20876"	"9384"
"s3429"	"21176"	"9384"
"s3430"	"21476"	"9384"
"s3431"	"21776"	"9384"
"s3432"	"20276"	"9684"
"s3433"	"20576"	"9684"
"s3434"	"20876"	"9684"
"s3435"	"21176"	"9684"
"s3436"	"21476"	"9684"
"s3437"	"21776"	"9684"
"s3438"	"20276"	"9984"
"s3439"	"20576"	"9984"
"s3440"	"20876"	"9984"
"s3441"	"21176"	"9984"
"s3442"	"21476"	"9984"
"s3443"	"21776"	"9984"
"s3444"	"20276"	"8214"
"s3445"	"20576"	"8214"
"s3446"	"20876"	"8214"
"s3447"	"21176"	"8214"
"s3448"	"21476"	"8214"
"s3449"	"21776"	"8214"
"s3450"	"20276"	"8514"
"s3451"	"20576"	"8514"
"s3452"	"20876"	"8514"
"s3453"	"21176"	"8514"
"s3454"	"21476"	"8514"
"s3455"	"21776"	"8514"
"s3456"	"20276"	"8814"
"s3457"	"20576"	"8814"
"s3458"	"20876"	"8814"
"s3459"	"21176"	"8814"
"s3460"	"21476"	"8814"
"s3461"	"21776"	"8814"
"s3462"	"20276"	"9114"
"s3463"	"20576"	"9114"
"s3464"	"20876"	"9114"
"s3465"	"21176"	"9114"
"s3466"	"21476"	"9114"
"s3467"	"21776"	"9114"
"s3468"	"20276"	"9414"
"s3469"	"20576"	"9414"
"s3470"	"20876"	"9414"
"s3471"	"21176"	"9414"
"s3472"	"21476"	"9414"
"s3473"	"21776"	"9414"
"s3474"	"20276"	"9714"
"s3475"	"20576"	"9714"
"s3476"	"20876"	"9714"
"s3477"	"21176"	"9714"
"s3478"	"21476"	"9714"
"s3479"	"21776"	"9714"
"s3480"	"20276"	"8244"
"s3481"	"20576"	"8244"
"s3482"	"20876"	"8244"
"s3483"	"21176"	"8244"
"s3484"	"21476"	"8244"
"s3485"	"21776"	"8244"
"s3486"	"20276"	"8544"
"s3487"	"20576"	"8544"
"s3488"	"20876"	"8544"
"s3489"	"21176"	"8544"
"s3490"	"21476"	"8544"
"s3491"	"21776"	"8544"
"s3492"	"20276"	"8844"
"s3493"	"20576"	"8844"
"s3494"	"20876"	"8844"
"s3495"	"21176"	"8844"
"s3496"	"21476"	"8844"
"s3497"	"21776"	"8844"
"s3498"	"20276"	"9144"
"s3499"	"20576"	"9144"
"s3500"	"20876"	"9144"
"s3501"	"21176"	"9144"
"s3502"	"21476"	"9144"
"s3503"	"21776"	"9144"
"s3504"	"20276"	"9444"
"s3505"	"20576"	"9444"
"s3506"	"20876"	"9444"
"s3507"	"21176"	"9444"
"s3508"	"21476"	"9444"
"s3509"	"21776"	"9444"
"s3510"	"20276"	"9744"
"s3511"	"20576"	"9744"
"s3512"	"20876"	"9744"
"s3513"	"21176"	"9744"
"s3514"	"21476"	"9744"
"s3515"	"21776"	"9744"
"s3516"	"20276"	"8274"
"s3517"	"20576"	"8274"
"s3518"	"20876"	"8274"
"s3519"	"21176"	"8274"
"s3520"	"21476"	"8274"
"s3521"	"21776"	"8274"
"s3522"	"20276"	"8574"
"s3523"	"20576"	"8574"
"s3524"	"20876"	"8574"
"s3525"	"21176"	"8574"
"s3526"	"21476"	"8574"
"s3527"	"21776"	"8574"
"s3528"	"20276"	"8874"
"s3529"	"20576"	"8874"
"s3530"	"20876"	"8874"
"s3531"	"21176"	"8874"
"s3532"	"21476"	"8874"
"s3533"	"21776"	"8874"
"s3534"	"20276"	"9174"
"s3535"	"20576"	"9174"
"s3536"	"20876"	"9174"
"s3537"	"21176"	"9174"
"s3538"	"21476"	"9174"
"s3539"	"21776"	"9174"
"s3540"	"20276"	"9474"
